eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.99E+11,1987,8,7,,0,,217,United States,1,North America,California,Garden Grove,33.77607,-117.936159,1,0,Little Saigon,"8/7/1987: The Vietnamese Organization to Exterminate Communists and Restore the Nation claimed responsibility for setting fire to the offices of Mai, a Vietnamese magazine, in Garden Grove, California, United States. Tap Van Pham, the editor of the magazine who was sleeping at the office at the time, died of smoke inhalation. Mai magazine was targeted because it ran advertisements for travel agencies that were associated with Vietnam's communist government.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Mai magazine,"Mai magazine's office in Garden Grove, California",217,United States,,,,,,,,,,,,,,,,,Vietnamese Organization to Exterminate Communists and Restore the Nation,,,,,,To protest Vietnamese organizations that solicited advertisements from companies associated with Vietnam's communist government,0,,,0,-99,0,1,1,Letter,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Incendiary device consisting of gasoline,1,0,0,0,0,0,1,3,Minor (likely < $1 million),,Office damaged,0,,,,,,,0,,,,,,,,,"The Vietnamese Organization to Exterminate Communists and Restore the Nation (VOECRN) claimed responsibility for the incident in letters sent to two Vietnamese newspapers, Nguoi Viet and Tay Phai.  VOECRN stated that the office was firebombed because the magazine printed advertisements for a travel agency that had ties to Vietnam's communist government.  Weeks before the incident, Tap Van Pham received an anonymous letter warning him to stop printing these advertisements.","Nick Schou, ""Untitled,"" Orange County Weekly, August 16, 2007.","Ted Appel, ""Domestic News,"" United Press International, August 10, 1987.","""Domestic News,"" United Press International, August 14, 1987.",Hewitt Project,0,0,0,0,
1.99E+11,1987,8,27,,0,,217,United States,1,North America,Florida,Hialeah,25.857518,-80.278182,1,0,,"8/27/1987: Unknown perpetrators bombed the offices of the Va-Cuba in Hialeah, Florida, United States.  There were no casualties but the facility sustained slight structural damage.  Va-Cuba sent  pharmaceutical supplies to Cuba.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,United States based business sending supplies to Cuba,VA-Cuba,217,United States,,,,,,,,,,,,,,,,,Cuban Exiles,,,,,,To protest United States based businesses that send supplies to Cuba,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,,,,,,,,,,,,Pipe bomb,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Slight structural damage,0,,,,,,,0,,,,,,,,,The bomb detonated around 12:00 AM.,"""Terrorism in the United States 1987,"" Terrorist Research and Analytical Center, Counterterrorism Section Criminal Investigative Division, FBI, December 31, 1987.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,1,1,0,1,
1.99E+11,1987,9,1,,0,,217,United States,1,North America,California,Santa Clara,37.355509,-121.954262,1,0,"at meat packing plant in Santa Clara, California","09/01/1987: Members of the Animal Rights Militia (ARM), a faction of the Animal Liberation Front (ALF), claimed responsibility for setting arson to the San Jose Valley Veal and Beef  Company plant in Santa Clara, California in the United States.  There were no casualties in the incident, but the arson caused about $10,000 in damages. An unidentified woman, claiming to be from ARM, called a news organization in San Francisco, California, about two hours after the fire and read a statement stating that ""the fire was in retaliation for the hundreds of thousands of veal calves stripped from their mothers at birth and forced to live in cramped wooden boxes for the full two months of their lives.""",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5,Industrial/Textiles/Factory,San Jose Valley Veal and Beef Company,San Jose Valley Veal and Beef Company plant,217,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,To avenge the deaths of calves who are taken from their mothers and chained up for their brief lives,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,0,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),10000,the fire was contained in a storage room full of paper and plastic packaging materials,0,,,,,,,0,,,,,,,,,"The incident was claimed by the Animal Rights Militia, which is a faction of the Animal Liberation Front.","Michael Molinski, ""Animal rights group says it started fire,"" United Press International, September 2, 1987.","""Calves 'revenged',"" The Bulletin, Bend, Oregon, September 2, 1987.",,Eco Project 2010,0,1,0,1,
1.99E+11,1987,9,14,,0,,217,United States,1,North America,Minnesota,St. Paul,44.943829,-93.093326,1,0,Firebomb placed outside of building.,"9/14/1987:  Unknown perpetrators placed a firebomb outside of the Planned Parenthood of Minnesota in the Highland Park area of St. Paul, Minnesota, United States.  The incendiary device was discovered and subsequently removed.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,Planned Parenthood,Planned Parenthood of Minnesota Clinic,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Minnesota.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This was one of three attempted arsons at the same abortion clinic in a three week period (198709220005 and 198710050011).  The Planned Parenthood of Minnesota was the target of many previous protests.  During this same period, the Robbinsdale Clinic was firebombed as well (198709180016).","Rosalind Bentley, ""Abortion Foes Blamed for Climate that Prompts Violence at Clinics,"" Star Tribune, September 23, 1987.","Jim Parsons, ""Anonymous Caller Threatens Officers in Anti-Abortion group,"" Star Tribune, October 3, 1987.","Chuck Haga, ""Clinic Firebombing Stirs Fear of Emerging Pattern,"" Star Tribune, September 19, 1987.",Anti-Abortion Project 2010,-9,-9,0,-9,
1.99E+11,1987,9,18,,0,,217,United States,1,North America,Minnesota,Robbinsdale,45.031807,-93.336547,1,0,Device thrown through window,"9/18/1987: Unknown perpetrators set a fire at the Robbinsdale Clinic in Minnesota, United States.  There were no casualties but the clinic sustained $50,000 in damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,,Robbinsdale Clinic,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Minnesota.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Flammable devise consisting of metal can thrown through window of facility.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),50000,Smoke and fire damage sustained inside of building,0,,,,,,,0,,,,,,,,,"The incident took place at 12:30 AM.  The abortion clinic was previously the target of many protests.  This one of four abortion facilities in the Twin Cities area that was the target of arson in a three week period (198709220005, 198709140004, and 198710050011).","Arson Suspected at Clinic Protested by Abortion Foes,"" Los Angeles Times, September 19, 1987.","Jim Parsons, ""Anonymous Caller Threatens Officers in Anti-Abortion group,"" Star Tribune, October 3, 1987.","""Arson Fire At Abortion Clinic,"" Associated Press, September 18, 1987.",Anti-Abortion Project 2010,-9,-9,0,-9,
1.99E+11,1987,9,22,,0,,217,United States,1,North America,Minnesota,St. Paul,44.943829,-93.093326,1,0,Roof of building,"9/22/1987:  Unknown perpetrators failed in their attempts to ignite two firebombs on the roof of the Planned Parenthood of Minnesota in the Highland Park area of St. Paul, Minnesota, United States.  After the failed firebombing, the perpetrators notified authorities of the incendiary devices which were subsequently removed.",1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,Planned Parenthood,Planned Parenthood of Minnesota Clinic,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Minnesota.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Two incendiary devices similar to Molotov cocktails placed in a 20 oz jar and 40 oz jar.,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"The perpetrators called the abortion clinic at 12:30 PM to notify authorities of the firebombs on the roof.  This was one of three attempted arsons at the same abortion clinic in a three week period (198709140004 and 198710050011).  The Planned Parenthood of Minnesota was the target of many previous protests.  During this same period, the Robbinsdale Clinic was firebombed as well (198709180016).","Rosalind Bentley, ""Abortion Foes Blamed for Climate that Prompts Violence at Clinics,"" Star Tribune, September 23, 1987.","Jim Parsons, ""Anonymous Caller Threatens Officers in Anti-Abortion group,"" Star Tribune, October 3, 1987.","""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.",Anti-Abortion Project 2010,-9,-9,0,-9,
1.99E+11,1987,10,5,,0,,217,United States,1,North America,Minnesota,St. Paul,44.943829,-93.093326,1,0,Building next to abortion clinic,"10/5/1987:  Unknown perpetrators ignited a fire at the building next to the Planned Parenthood of Minnesota in the Highland Park area of St. Paul, Minnesota, United States.  The fire burnt itself out before it could spread into the abortion clinic.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,Planned Parenthood,Planned Parenthood of Minnesota Clinic,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Minnesota.,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Fire ignited with flammable liquid placed on wood chips.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Smoke marks on building,0,,,,,,,0,,,,,,,,,"This incident occurred at 4:50 AM.  This was one of three attempted arsons at the same abortion clinic in a three week period (198709220005 and 198710050011).  The Planned Parenthood of Minnesota was the target of many previous protests.  During this same period, the Robbinsdale Clinic was firebombed as well (198709180016).","""St. Paul/Arson Tried at Planned Parenthood,"" Star Tribune, October 6, 1987.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.","""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.",Anti-Abortion Project 2010,-9,-9,0,-9,
1.99E+11,1987,10,5,,0,,217,United States,1,North America,Arizona,Flagstaff,35.1982,-111.651304,1,0,,"10/05/1987:  Members of a group calling itself the ""Evan Mecham Eco-Terrorist International Conspiracy"" (EMETIC), claimed responsibility for using an acetylene torch to cut through support bolts in twelve pylons connected to cables which held the main ski chairlift at the Fairfield Snow Bowl Ski Resort in Flagstaff, Arizona in the United States.  The propane torches were used to cut the polls along the newest chairlift at Agassiz Peak, and additionally, the perpetrators smashed windows at the terminal stations at the top of the lift as well as at a building used by ski patrol in the winter.  There were no casualties, but the property damage was estimated at $100,000. In a letter to local media outlets after the incident, the group stated more sabotage would follow.  Marc Leslie Davis and Margaret Katherine Millet, were arrested and in 1991, pled guilty and sentenced for their involvement in this incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,8,Hotel/Resort,Fairfield Snow Bowl Ski Resort,"cables of the main chairlift at the Fairfield Snow Bowl Ski Resort in Flagstaff, AZ",217,United States,,,,,,,,,,,,,,,,,Evan Mecham Eco-Terrorist International Conspiracy (EMETIC),,,,,,"The mountain peaks on which the ski resort sat, were considered sacred to the Navajo and Hopi Indian tribes, and the perpetrators criticized the US Forest Service for allowing the ski area to be built there back in the 1970s.",0,,,0,2,2,1,1,Letter,,,,,,,0,11,Sabotage Equipment,,,,,,,,,,,,,,,propane (acetylene) torch,0,0,0,0,0,0,1,3,Minor (likely < $1 million),100000,,0,,,,,,,0,,,,,,,,,"Although the lift was closed for winter opening preparation at the time of the incident, and no casualties occurred, the chairlift has the capability of holding 900 passengers on their way to the slopes and had the damage not been detected, serious injury, and even death may have occurred.  Ilse Asplund and Marc Baker, two other members of the group, may have also been involved in this incident, but it is uncertain.  Though, they were involved and charged (along with Marc Leslie Davis and Margaret Katherine Millet) in the November 1987 and October 1988 similar incidents of sabotage against the Fairfield Snow Bowl Ski area.  It is unclear if this group is an offshoot of Earth First!; however, a member of the Earth First! group was arrested in regards to these incidents for donating funds to EMETIC.","""Eco-Terrorism and Lawlessness on the National Forests,"" Federal Document Clearing House Congressional Testimony, Capitol Hill Hearing Testimony, February 12, 2002.","""Environmentalist placed at scene of ski lift vandalism,"" United Press International, June 20, 1991.","""Vandals Hit Ski Area Equipment,"" Mohave Daily Miner, October 9, 1987.",Eco Project 2010,0,0,0,0,
1.99E+11,1987,11,7,,0,,217,United States,1,North America,Arizona,Flagstaff,35.1982,-111.651304,1,0,,"11/07/1987: Members of the Evan Mecham Eco-Terrorist International Conspiracy (EMETIC), claimed responsibility for damaging the pylons and cables which supported the main ski chairlift at the Fairfield Snow Bowl Ski Resort in Flagstaff, Arizona in the United States,   There were no casualties, but the property damage was estimated at $26,000 and an additional $30,000 to heighten security at the resort. In a letter to the ski resort, the group stated that ""if trees were not allowed to grow back"" and ""ski operations not discontinued,"" then more damage would occur. Marc Leslie Davis, Margaret Katherine Millet, Ilse Washington Asplund, and Marc Andre Baker were arrested and in 1991, pled guilty and sentenced for their involvement in this incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,8,Hotel/Resort,Fairfield Snow Bowl Ski Resort,"cables of the main chairlift at the Fairfield Snow Bowl Ski Resort in Flagstaff, AZ",217,United States,,,,,,,,,,,,,,,,,Evan Mecham Eco-Terrorist International Conspiracy (EMETIC),,,,,,"To protest the destruction of trees, and the development of the ski resort and skiing activity on the land.",0,,,0,4,4,1,1,Letter,,,,,,,0,11,Sabotage Equipment,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),26000,"26,000 in damages to equipment, and an additional $30,000 in heightened security costs",0,,,,,,,0,,,,,,,,,"Although the lift was closed for winter opening preparation at the time of the incident, and no casualties occurred, the chairlift has the capability of holding 900 passengers on their way to the slopes and had the damage not been detected, serious injury, and even death may have occurred.  It is unclear if this group is an offshoot of Earth First!; however, a member of the Earth First! group was arrested in regards to these incidents for donating funds to EMETIC. This incident is related to similar sabotage incidents at the Fairfield Snow Bowl ski area by the same perpetrators, one in October 1987, and another in October 1988.","FBI, ""Terrorism in the United States: 1988,"" Terrorist Research and Analytical Center, Counterterrorism Section Criminal Investigative Division, FBI, December 31, 1988.","Angela Astle, ""Sabotage of ski lift detailed in eco-trial,"" The Prescott Courier, June 21, 1991.","Charlene Smith, ""Environmental Activists Sentenced in Sabotage Case,"" The Associated Press, September 19, 1991.",Eco Project 2010,0,0,0,0,
1.99E+11,1987,11,25,,0,,217,United States,1,North America,California,Santa Clara,37.355509,-121.954262,1,0,"at meat packing plant in Santa Clara, California","11/25/1987: The Animal Rights Militia (ARM), a faction of the Animal Liberation Front (ALF), claimed responsibility for an arson at the Ferrera Meat Company Inc. plant in Santa Clara, California, in the United States.  After the incident, a woman phoned the Associated Press in San Francisco and stated that ARM was retaliating against the ""hundreds of thousands of cattle slaughtered each year in America."" There were no casualties in the incident, but the fire destroyed the wood-and-aluminum barn that contained grain and hay.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5,Industrial/Textiles/Factory,Ferrara Meat Company Inc.,"barn at the Ferrara Meat Company Inc. in Santa Clara, CA",217,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,"To protest the hundreds of thousands of cattle slaughtered each year in America ""after living lives of misery to appease flash-eating tendencies in America.""",0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,0,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,destroyed the wood-and-aluminum barn that contained hay and grain; some cattle in a nearby pen hit by burning debris,0,,,,,,,0,,,,,,,,,"The incident was claimed by the Animal Rights Militia, which is a faction of the Animal Liberation Front.","""Animal activists claim they torched meat plant,"" The Modesto Bee, November 27, 1987.",,,Eco Project 2010,0,1,0,1,
1.99E+11,1987,11,28,,0,,217,United States,1,North America,California,Livermore,37.675245,-121.757829,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Sandia National Laboratories,,217,United States,,,,,,,,,,,,,,,,,Nuclear Liberation Front,,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Bomb,0,0,0,0,0,0,1,,,,,0,,,,,,,0,,,,,,,,,,,,,CBRN Global Chronology,0,0,0,0,
